,FB,AMZN,NFLX,GOOGL,MSFT
56,0.033969492629341874,1.0976942412821415,-0.02311127479227189,1.3823954930257605,0.9714131296690275
57,-0.3036980303171833,1.1159515851098416,-0.10264603465791361,1.264218142116982,0.9689643639178362
58,-0.36661744453081974,-0.7057764641485644,-0.21632450456688745,1.1453166652835185,0.9616180666642605
59,-0.45750104283940884,1.070027343327859,0.003601157182805704,1.2336600280952288,0.8746868824969527
60,-0.44911178761092346,1.101439337451927,0.21027102562155686,1.1679093941337282,0.7657168065689178
61,-0.3778031181688016,1.2019951696106415,0.33921374237343155,1.2307635243964836,0.8979501571332744
62,-0.42953685874445824,2.601360225162633,0.23336824123910513,1.2222188384851884,0.9591693009130693
63,-0.30719355332905085,1.2042890410146345,0.6280293602693743,1.4480013018023237,1.062017462463125
64,-1.1503523078813935,1.3086367830452554,1.8885902342653573,1.7307000627997902,1.208943407534631
65,1.131564304130965,1.3326990259361202,0.8222468168099705,1.579937045280136,1.2897526773239616
66,-0.21980547803233133,1.6382988733905366,2.3223523256338092,1.852063567777188,1.5052440634288382
67,-0.0981612772192991,1.6583351378988849,0.8722573097557911,1.7041970539562787,1.4966733832996677
68,-0.2316902562726863,1.706693692191227,0.8059783432010891,1.3763128352583958,1.5431999325723114
69,-0.5511810595574924,1.832154413879008,0.7240334390970945,1.079566031322018,-0.010858119088622997
70,-0.8294246913022467,1.6229439790944202,0.27373815723151423,0.9027344805136635,1.0730369083434868
71,-2.9124420214379216,1.4520271526458794,0.3797845037190365,0.6839036260735152,1.103646480233384
72,-1.1188539966849829,1.4228154025215602,0.4243721721285637,0.5912155077136887,1.0387541878268014
73,-1.0391560720143735,1.3616767075498282,0.41894934759227026,0.5545747359245707,1.1820069842715215
74,-0.9161136619965932,1.5870378695666119,0.5699850531957116,0.7707987370358513,1.4097421991323582
75,-1.191560875331853,1.600379774671469,0.8515702383765956,0.5044652219362897,1.4672881942853653
76,-1.2363035698837723,1.5997711965438783,0.8154180748013036,-1.1686113273111811,1.6142141393568732
77,-1.1691895280558933,1.50764183076718,0.7433145930039163,0.5968636899262421,1.6705357516342854
78,-1.2908337288689256,1.2166478583749227,2.2790776382413833,0.33400597926517406,1.5199366579359896
79,-1.3104086577353906,1.3712267027827785,0.8053758071415003,0.4394387138994748,1.6509456256247497
80,-1.1174557874802347,2.8784525439719753,0.7915174777709717,0.5431335463145304,1.4660638114097704
81,-0.9105208251776022,1.3864411559725283,1.9726219134464573,0.7936811162559321,0.4858282632536759
82,-1.126544147311093,1.2493238224562928,0.675629708976842,0.5119961315530253,1.7795058275623201
83,-0.9531662059224023,1.3399083360629553,0.84474149636793,0.6197460691463228,1.8297055254617516
84,-0.9881214360410902,1.5280526048925052,0.8411262800104006,0.8272805591613711,1.8027691021986418
85,-0.8455040971568444,1.5294570159561742,1.0108406034610762,0.8297425873053017,1.745223107045635
86,-0.7133733273082035,1.7079576621485293,-0.31147429062075616,1.0223600832718127,1.7978715706962576
87,-1.0195811431479083,1.6612375874304672,0.9355235960125514,1.0183049780935707,1.7929740391938749
88,-1.1608002728274078,0.450637497968859,1.0821407038456798,1.0393046299094693,1.9447975157677655
89,-1.378221804165645,1.512884965404878,0.9959780473245671,1.0264151884500579,1.888475903490355
90,-2.7303507148546924,1.4260455479679996,0.9941704391458029,2.884256489552886,1.8909246692415462
91,-1.4117788250795866,1.2231549629699239,0.7250376658630738,0.5836845980969532,1.5995215448497235
92,-1.5180427246403962,1.130604273874124,0.47799788143191363,0.4498661272149555,0.04697882412663201
93,-1.5236355614593873,1.0124933034195447,0.43280767696279876,0.2773793319547205,1.361991266984118
94,-1.4781937623050927,1.0401133876717048,0.5655664554253975,0.12169225814720167,1.5346292524431409
95,-1.9340099630527825,0.5014281173503248,-0.03335438780527108,-0.6460260472050375,0.7877556983296431
96,-1.7962863563851525,0.33341374043336647,-0.12955931198618595,-0.6665912234661248,0.7571461264397457
97,-1.769021276892575,0.6575986276303387,0.24120121001375144,-0.23501217235318955,1.2052702589078432
98,-1.7844015781447975,0.5281119275600397,-1.795808839985381,-0.49714575708956876,0.9640668324154519
99,-1.4166725572962025,0.80435958378377,0.3785794315998601,-0.05340139044190766,1.3803570101180573
