1,2,3,4,5
-0.5119851515639602,1.6923322349427263,-1.756260981801083,-1.5058887378065084,-0.5505325712568262
1.4216739393356297,1.5363715394653745,-0.04049232631018297,0.31567965455146024,-0.5365182946235066
1.3440317927352212,1.3194876224574228,-0.06526365645755927,0.40767428176260495,-0.5115381886816287
0.13227118928062298,2.303340311019844,-0.07714033743869539,2.401866791865265,1.0173763359220283
0.9965073737562393,1.9105876467495422,-0.07000119729671567,0.6579228151290404,1.1723596552043523
0.7845635051977271,2.333132289409276,-0.061588202310976614,0.7306670074652523,-0.48956450425743003
0.6000854361621125,-0.0010227618131759678,-0.06555541748652609,0.7255823619037148,-0.48223363869696667
0.4590759851372754,-0.33981955893230775,-0.1058241879494523,0.6411267566066899,-0.45678096399679247
0.38177033651156467,-0.6120029824996633,-0.1853274649428311,0.4896275637897835,-0.40096466575446604
0.361043815164716,-0.7967959079041491,-0.3144298847938762,0.2937568957536732,-0.3188027933053559
0.39434727966146843,-0.8937776622665331,-0.46681668585706354,0.0577949501912831,-0.21292429957308925
0.46990046528623086,-0.9404059856154584,-0.6208061950343314,-0.19698052126608093,1.6011364698116195
0.5634030095818318,-0.96617943413208,1.0552305479208013,-0.4547814611959444,0.08062747899069492
0.6577028340054717,-0.9900254947954593,-0.8728222960295418,-2.411140271554103,0.2898275885849343
0.740576946606144,-0.9966995874096034,-0.9547653618414913,-0.8969578259606603,0.5460321582280022
0.7936834840076965,0.5861589515009118,-1.022671867209486,-1.0428172691024646,0.8342584358049682
0.802838823988846,-0.8724122424412869,-1.0806962770205757,-1.1154456944222813,1.125543418980655
0.7440949384675898,-0.7164163670395686,-1.1503757621127038,-1.1185170048157351,1.3805873334854424
0.6100497686010444,-1.9391242102265531,-1.2337849651398056,-1.0531124999927004,1.5685165309080342
1.7424524790098979,-0.3147283267317172,-1.3223235626612233,-0.9380223990740763,1.6899580262013694
0.13953754648825192,-0.10612292246851569,-1.4089141606540736,-0.793509680155244,1.7437743058086106
-1.7498920468570553,0.08997501742515883,-1.4783710029096042,-0.6484693077643522,1.7411593340380698
-0.3808263489237799,1.8743424601784762,-1.5212067730740153,-0.5131912211198908,1.6903903437974117
-0.59106494107113,0.3948669313609814,-1.5405142922874155,-0.40085284994065573,1.5846075184047164
-0.7611621933980511,0.4769864831516309,-1.5405890092956596,-0.30491154353334965,1.4178355045069433
-0.9095010615389276,0.48889611455916043,-1.5207182667256824,-0.2214857565492136,1.2056928170701813
-1.053855721902057,0.450515576704469,-1.4865633457728271,-0.15271649746214347,0.9692149950795731
-1.2007369589790358,0.3790754501607876,-1.4205117873919566,-0.0880105450660547,0.7412595935750995
-1.347366873294207,0.30292749623976045,-1.3145819633091336,-0.032881710047999606,0.5458170140915771
-1.4758459925512786,0.24388893667910383,-1.1787279692792882,0.018829693511828133,0.3826249663244467
-1.5695427141669975,0.2044504980212126,-1.0337616984959166,0.06583159335757409,0.23171999266600926
-1.61739212386599,0.1852163543990362,-0.9153770766166544,0.09367038749582197,0.08262426517509754
-1.6128709759572915,0.1777153562782456,-0.8401644932272806,0.09092466348428918,-0.08359801732328077
-1.5668655832387606,0.17828226302581734,-0.8039387751572727,0.037318107686839096,-0.2606112897084377
-1.4932030418511801,0.18105073102230387,-0.791210543047542,-0.07031625033363355,-0.4359104090865526
-1.4169735461155548,0.18673271421777915,-0.7915541626653197,-0.2336704261424845,0.9540184803474777
-1.357012085679029,0.1936428650658911,-0.807139458070585,-0.43661995548180965,-0.7492949097768056
-1.339680376300274,0.19080866439351327,-0.8420894713107353,-0.6642544580721008,-0.891632625751191
-1.3774279697095522,0.1800197582893107,0.2836339604093365,0.20921321853967723,-1.040439464608658
-1.4616632610572187,0.15174791999967255,-0.9880777666956009,-1.129803402195616,-1.1895356512589528
-1.5778151114777825,0.10515642242520251,-1.093222871220711,-1.3587735016593652,-1.335848582716771
-1.7159962220786609,0.04559134204329751,-1.1983489111131602,-1.5972021320014869,-1.446337102918767
-1.8586433576922632,-0.01260629241956766,-1.2922518976990658,-1.8489965614347568,-3.4593477280031717
-3.594744645542936,-0.05248895578817456,-1.3618805438445731,-2.117143089267901,-1.509648456645197
-2.1306468593349632,-0.06455394994422858,-1.4112563474372908,-2.3758880969866882,-1.4606608720968766
-2.22996931522116,-0.04282673706695071,-1.4402840881115941,-2.5938350549344644,-1.3868567112875858
-0.5959307126503983,0.013826333002362022,-1.4526937172908845,-2.748748869405529,-1.2975433731158392
-2.2778276230621994,0.09599267770616031,-1.4428667189085367,-2.8304096938804113,-1.210064110426653
-0.6908087508646599,0.20642390862689805,-1.4056112162579346,-2.837718291940563,-1.1271985855136277
-2.0817073496949536,0.337439536987433,-1.333868844348738,-2.771706555423766,-1.0494826376002893
-1.8788149435566002,0.48728766637568643,-1.2243688346519521,-2.6431190830532842,-0.9882764288419799
-1.6029606135799777,0.6430022321386634,-1.0752639213405546,-2.4645521211163843,-0.9516984732828517
-1.2638554397807797,0.7959887563244028,-1.9849931212862715,-2.267658269953273,1.0361079945729252
-2.376872108116915,0.9345018414880285,-0.7186404553714705,-2.084066661194008,-0.9664449612202456
-0.529174585360376,1.0546236156830633,-2.0742982461994592,-0.7490185605539463,-0.9850688902084405
-0.20139813140754265,1.161886406498655,-1.7634900045807016,-1.8106423494270845,-0.983686833331112
0.07211522768243349,2.268537365180763,-0.3640920251747784,-1.7003318743243603,-0.9543951703254683
0.29671785149739005,1.3022646041423003,-1.881993438776764,-1.5911304140420008,-0.8864241896363949
0.48909873730917197,1.2893991891604297,-0.28815256550131396,-1.4723568465743824,-0.7812120594030423
0.6638078938578666,1.184337697481158,-0.26068536316012714,-1.3596508814507888,-0.6429190910265883
0.8183122558972313,0.9802552049851591,-0.23544777466990427,-1.269062466538564,-0.47397622034589276
